2024-04-14 18:10:02,860 - DEBUG - Using selector: KqueueSelector
2024-04-14 18:14:00,329 - DEBUG - Calling on_part_data with data[238:247]
2024-04-14 18:14:00,330 - DEBUG - Calling on_part_end with no data
2024-04-14 18:14:00,330 - DEBUG - Calling on_end with no data
2024-04-14 18:14:00,331 - INFO - BEGIN (implicit)
2024-04-14 18:14:00,332 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.email = %(email_1)s
2024-04-14 18:14:00,332 - INFO - [cached since 6.062s ago] {'email_1': 'onaiwuiyosayi+99@gmail.com'}
2024-04-14 18:14:00,900 - INFO - COMMIT
2024-04-14 18:14:01,333 - DEBUG - Calling on_part_begin with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_field with data[54:73]
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_value with data[75:101]
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_end with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_headers_finished with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_part_data with data[105:131]
2024-04-14 18:14:01,333 - DEBUG - Calling on_part_end with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_part_begin with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_field with data[187:206]
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_value with data[208:234]
2024-04-14 18:14:01,333 - DEBUG - Calling on_header_end with no data
2024-04-14 18:14:01,333 - DEBUG - Calling on_headers_finished with no data
2024-04-14 18:14:01,334 - DEBUG - Calling on_part_data with data[238:247]
2024-04-14 18:14:01,334 - DEBUG - Calling on_part_end with no data
2024-04-14 18:14:01,334 - DEBUG - Calling on_end with no data
2024-04-14 18:14:01,335 - INFO - BEGIN (implicit)
2024-04-14 18:14:01,336 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.email = %(email_1)s
2024-04-14 18:14:01,336 - INFO - [cached since 7.066s ago] {'email_1': 'onaiwuiyosayi+99@gmail.com'}
2024-04-14 18:14:01,445 - INFO - ::>User login success:onaiwuiyosayi+99@gmail.com
2024-04-14 18:14:01,882 - INFO - COMMIT
2024-04-14 18:14:02,228 - DEBUG - Calling on_part_begin with no data
2024-04-14 18:14:02,229 - DEBUG - Calling on_header_field with data[54:73]
2024-04-14 18:14:02,229 - DEBUG - Calling on_header_value with data[75:101]
2024-04-14 18:14:02,229 - DEBUG - Calling on_header_end with no data
2024-04-14 18:14:02,229 - DEBUG - Calling on_headers_finished with no data
2024-04-14 18:14:02,229 - DEBUG - Calling on_part_data with data[105:131]
2024-04-14 18:14:02,229 - DEBUG - Calling on_part_end with no data
2024-04-14 18:14:02,229 - DEBUG - Calling on_part_begin with no data
2024-04-14 18:14:02,230 - DEBUG - Calling on_header_field with data[187:206]
2024-04-14 18:14:02,230 - DEBUG - Calling on_header_value with data[208:234]
2024-04-14 18:14:02,230 - DEBUG - Calling on_header_end with no data
2024-04-14 18:14:02,230 - DEBUG - Calling on_headers_finished with no data
2024-04-14 18:14:02,230 - DEBUG - Calling on_part_data with data[238:247]
2024-04-14 18:14:02,230 - DEBUG - Calling on_part_end with no data
2024-04-14 18:14:02,231 - DEBUG - Calling on_end with no data
2024-04-14 18:14:02,235 - INFO - BEGIN (implicit)
2024-04-14 18:14:02,235 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.email = %(email_1)s
2024-04-14 18:14:02,235 - INFO - [cached since 7.965s ago] {'email_1': 'onaiwuiyosayi+99@gmail.com'}
2024-04-14 18:14:02,469 - INFO - ::>User login success:onaiwuiyosayi+99@gmail.com
2024-04-14 18:14:02,796 - INFO - COMMIT
2024-04-14 18:14:03,357 - INFO - ::>User login success:onaiwuiyosayi+99@gmail.com
2024-04-17 00:52:53,533 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:11:13,282 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:19:27,852 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:24:11,566 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:24:46,419 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:26:04,875 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:31:48,231 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:32:05,686 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:32:31,801 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:33:17,843 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:35:27,108 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:36:06,603 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:36:53,864 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:50:40,492 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:52:23,162 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:52:31,804 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:52:59,561 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:53:14,585 - DEBUG - Using selector: KqueueSelector
2024-04-17 01:55:54,362 - DEBUG - Using selector: KqueueSelector
2024-04-17 02:20:56,428 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:44:14,028 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:44:52,116 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:45:04,402 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:46:41,882 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:46:54,814 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:47:07,688 - DEBUG - Calling on_part_begin with no data
2024-04-19 23:47:07,688 - DEBUG - Calling on_header_field with data[54:73]
2024-04-19 23:47:07,688 - DEBUG - Calling on_header_value with data[75:101]
2024-04-19 23:47:07,689 - DEBUG - Calling on_header_end with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_headers_finished with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_part_data with data[105:131]
2024-04-19 23:47:07,689 - DEBUG - Calling on_part_end with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_part_begin with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_header_field with data[187:206]
2024-04-19 23:47:07,689 - DEBUG - Calling on_header_value with data[208:234]
2024-04-19 23:47:07,689 - DEBUG - Calling on_header_end with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_headers_finished with no data
2024-04-19 23:47:07,689 - DEBUG - Calling on_part_data with data[238:247]
2024-04-19 23:47:07,690 - DEBUG - Calling on_part_end with no data
2024-04-19 23:47:07,690 - DEBUG - Calling on_end with no data
2024-04-19 23:47:10,804 - INFO - select pg_catalog.version()
2024-04-19 23:47:10,805 - INFO - [raw sql] {}
2024-04-19 23:47:11,452 - INFO - select current_schema()
2024-04-19 23:47:11,453 - INFO - [raw sql] {}
2024-04-19 23:47:12,124 - INFO - show standard_conforming_strings
2024-04-19 23:47:12,124 - INFO - [raw sql] {}
2024-04-19 23:47:13,129 - INFO - BEGIN (implicit)
2024-04-19 23:47:13,132 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.email = %(email_1)s
2024-04-19 23:47:13,132 - INFO - [generated in 0.00021s] {'email_1': 'onaiwuiyosayi+99@gmail.com'}
2024-04-19 23:47:13,875 - INFO - COMMIT
2024-04-19 23:47:14,480 - INFO - ::>User login success:onaiwuiyosayi+99@gmail.com
2024-04-19 23:47:31,659 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:47:54,071 - INFO - select pg_catalog.version()
2024-04-19 23:47:54,071 - INFO - [raw sql] {}
2024-04-19 23:47:54,685 - INFO - select current_schema()
2024-04-19 23:47:54,685 - INFO - [raw sql] {}
2024-04-19 23:47:55,645 - INFO - show standard_conforming_strings
2024-04-19 23:47:55,646 - INFO - [raw sql] {}
2024-04-19 23:47:56,247 - INFO - BEGIN (implicit)
2024-04-19 23:47:56,258 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.id = %(id_1)s
2024-04-19 23:47:56,258 - INFO - [generated in 0.00031s] {'id_1': 4}
2024-04-19 23:47:56,920 - INFO - COMMIT
2024-04-19 23:48:12,219 - INFO - BEGIN (implicit)
2024-04-19 23:48:12,220 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.id = %(id_1)s
2024-04-19 23:48:12,220 - INFO - [cached since 15.96s ago] {'id_1': 4}
2024-04-19 23:48:13,266 - INFO - COMMIT
2024-04-19 23:48:59,289 - DEBUG - Using selector: KqueueSelector
2024-04-19 23:49:09,571 - INFO - select pg_catalog.version()
2024-04-19 23:49:09,571 - INFO - [raw sql] {}
2024-04-19 23:49:10,173 - INFO - select current_schema()
2024-04-19 23:49:10,174 - INFO - [raw sql] {}
2024-04-19 23:49:10,772 - INFO - show standard_conforming_strings
2024-04-19 23:49:10,772 - INFO - [raw sql] {}
2024-04-19 23:49:11,431 - INFO - BEGIN (implicit)
2024-04-19 23:49:11,440 - INFO - SELECT users.first_name AS users_first_name, users.last_name AS users_last_name, users.email AS users_email, users.is_email_verified AS users_is_email_verified, users.google_id AS users_google_id, users.password AS users_password, users.active AS users_active, users.created_at AS users_created_at, users.updated_at AS users_updated_at, users.id AS users_id 
FROM users 
WHERE users.id = %(id_1)s
2024-04-19 23:49:11,441 - INFO - [generated in 0.00063s] {'id_1': 4}
2024-04-19 23:49:12,044 - INFO - COMMIT
2024-04-19 23:49:25,858 - DEBUG - Using selector: KqueueSelector
2024-04-20 00:02:24,325 - DEBUG - ::> Server Health check
2024-04-20 00:02:46,293 - DEBUG - Using selector: KqueueSelector
2024-04-20 00:06:35,512 - INFO - select pg_catalog.version()
2024-04-20 00:06:35,512 - INFO - select pg_catalog.version()
2024-04-20 00:06:35,513 - INFO - [raw sql] {}
2024-04-20 00:06:35,513 - INFO - [raw sql] {}
2024-04-20 00:06:35,524 - INFO - select pg_catalog.version()
2024-04-20 00:06:35,524 - INFO - select pg_catalog.version()
2024-04-20 00:06:35,525 - INFO - [raw sql] {}
2024-04-20 00:06:35,525 - INFO - [raw sql] {}
2024-04-20 00:06:36,088 - INFO - select current_schema()
2024-04-20 00:06:36,089 - INFO - [raw sql] {}
2024-04-20 00:06:36,092 - INFO - select current_schema()
2024-04-20 00:06:36,093 - INFO - [raw sql] {}
2024-04-20 00:06:36,114 - INFO - select current_schema()
2024-04-20 00:06:36,115 - INFO - [raw sql] {}
2024-04-20 00:06:36,120 - INFO - select current_schema()
2024-04-20 00:06:36,121 - INFO - [raw sql] {}
2024-04-20 00:06:36,796 - INFO - show standard_conforming_strings
2024-04-20 00:06:36,796 - INFO - show standard_conforming_strings
2024-04-20 00:06:36,796 - INFO - show standard_conforming_strings
2024-04-20 00:06:36,796 - INFO - show standard_conforming_strings
2024-04-20 00:06:36,797 - INFO - [raw sql] {}
2024-04-20 00:06:36,797 - INFO - [raw sql] {}
2024-04-20 00:06:36,797 - INFO - [raw sql] {}
2024-04-20 00:06:36,797 - INFO - [raw sql] {}
2024-04-20 00:06:37,525 - INFO - BEGIN (implicit)
2024-04-20 00:06:37,525 - INFO - BEGIN (implicit)
2024-04-20 00:06:37,525 - INFO - BEGIN (implicit)
2024-04-20 00:06:37,526 - INFO - BEGIN (implicit)
2024-04-20 00:06:37,531 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:37,531 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:37,531 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:37,531 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:37,532 - INFO - [generated in 0.00094s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:37,532 - INFO - [generated in 0.00115s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:37,532 - INFO - [generated in 0.00122s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:37,532 - INFO - [generated in 0.00110s] {'table_name': 'users', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,091 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,092 - INFO - [cached since 0.5609s ago] {'table_name': 'token_blacklists', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,096 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,096 - INFO - [cached since 0.5652s ago] {'table_name': 'token_blacklists', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,102 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,103 - INFO - [cached since 0.5723s ago] {'table_name': 'token_blacklists', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,154 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,155 - INFO - [cached since 0.6235s ago] {'table_name': 'token_blacklists', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,444 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,444 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,444 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,444 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,445 - INFO - [cached since 0.9144s ago] {'table_name': 'tokens', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,445 - INFO - [cached since 0.9141s ago] {'table_name': 'tokens', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,446 - INFO - [cached since 0.9148s ago] {'table_name': 'tokens', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,446 - INFO - [cached since 0.9147s ago] {'table_name': 'tokens', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,796 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,796 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,796 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,796 - INFO - SELECT pg_catalog.pg_class.relname 
FROM pg_catalog.pg_class JOIN pg_catalog.pg_namespace ON pg_catalog.pg_namespace.oid = pg_catalog.pg_class.relnamespace 
WHERE pg_catalog.pg_class.relname = %(table_name)s AND pg_catalog.pg_class.relkind = ANY (ARRAY[%(param_1)s, %(param_2)s, %(param_3)s, %(param_4)s, %(param_5)s]) AND pg_catalog.pg_table_is_visible(pg_catalog.pg_class.oid) AND pg_catalog.pg_namespace.nspname != %(nspname_1)s
2024-04-20 00:06:38,797 - INFO - [cached since 1.266s ago] {'table_name': 'chats', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,797 - INFO - [cached since 1.266s ago] {'table_name': 'chats', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
2024-04-20 00:06:38,797 - INFO - [cached since 1.266s ago] {'table_name': 'chats', 'param_1': 'r', 'param_2': 'p', 'param_3': 'f', 'param_4': 'v', 'param_5': 'm', 'nspname_1': 'pg_catalog'}
